"codigo";"denominacion_generica_es";"denominacion_generica_val";"denominacion_especifica";"denominacion";"regimen";"tipo_via";"direccion";"numero";"codigo_postal";"localidad";"provincia";"telefono";"fax";cod_edificacion;longitud;latitud;"titular";"cif";"comarca";"url_es";"url_va";fe_constitucion
"46033632";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL DIPUTADA CLARA CAMPOAMOR";"EI 1ER CICLE MUNICIPAL DIPUTADA CLARA CAMPOAMOR";"PÚB.";"CARRER";"DIPUTADA CLARA CAMPOAMOR";"18";"46015";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963117401";;1;-0.3665;39.48974;"AJUNTAMENT DE VALÈNCIA";"P4625200C";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033632";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033632";04/11/2022
"46033668";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE L'EMBOLIC";"CENTRE PRIV. ED. INF. 1ER CICLE L'EMBOLIC";"PRIV.";"CARRER";"MANUEL MELIA I FUSTER (LOCAL 2)";"1";"46025";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963105568";"963811502";1;-0.393335;39.496807;"EMBOLIC 2013, SL";"B98591704";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033668";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033668";30/05/2011
"46033671";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA TÍO PEPET, EL MÚSIC";"ESCOLA PRIVADA DE MÚSICA TÍO PEPET, EL MÚSIC";"PRIV.";"CARRER";"REBALSADORS";"3";"46118";"SERRA";"VALENCIA/VALÈNCIA";"620034227";;1;-0.431439;39.682932;"UNIÓ MUSICAL DE SERRA";"G98249584";"EL CAMP DE TÚRIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033671";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033671";21/11/2012
"46033681";"CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA";"CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA";"CENTRE PRIVAT FP STUDIO";"CENTRE PRIVAT FP STUDIO";"PRIV.";"CARRER";"ALBALAT DELS TARONGERS";"32";"46021";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963624193";"963624193";1;-0.347017;39.478159;"CENTRO DE FORMACIÓN TARONGERS, SLU";"B98431067";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033681";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033681";22/07/2011
"46033701";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE MARIPOSAS 1";"CENTRE PRIV. ED. INF. 1ER CICLE MARIPOSAS 1";"PRIV.";"AVINGUDA";"AUSIÀS MARCH";"42";"46026";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963251444";;1;-0.373358;39.452946;"ESCUELA INFANTIL MARIPOSAS, SL";"B98268154";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033701";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033701";31/05/2011
"46033711";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA CÍRCULO CATÓLICO DE TORRENT";"ESCOLA PRIVADA DE MÚSICA CÍRCULO CATÓLICO DE TORRENT";"PRIV.";"PLAÇA";"SAN JAIME";"12";"46900";"TORRENT";"VALENCIA/VALÈNCIA";"961556052";;1;-0.465728;39.434469;"ASOCIACIÓN CÍRCULO CATÓLICO DE TORRENT";"G46065413";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033711";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033711";12/05/2011
"46033723";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL ALGIRÓS";"EI 1ER CICLE MUNICIPAL ALGIRÓS";"PÚB.";"CARRER";"LA CAÑADA";"2";"46022";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963309282";"963309282";1;-0.340415;39.468676;"AJUNTAMENT DE VALÈNCIA";"P4625200C";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033723";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033723";27/05/2011
"46033747";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL LA TARONJA";"EI 1ER CICLE MUNICIPAL LA TARONJA";"PÚB.";"CARRER";"MENÉNDEZ PELAYO-GREGORI MAYANS I SISCAR";"S/N";"46780";"OLIVA";"VALENCIA/VALÈNCIA";"962856280";;1;-0.111811;38.917;"AJUNTAMENT D'OLIVA";"P4618300J";"LA SAFOR";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033747";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033747";27/05/2011
"46033760";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE LA SEGONA ESTRELA";"CENTRE PRIV. ED. INF. 1ER CICLE LA SEGONA ESTRELA";"PRIV.";"PLAÇA";"DE LA FUSTA";"2";"46910";"BENETÚSSER";"VALENCIA/VALÈNCIA";"693028323";;1;-0.396559;39.418591;"CEI LA SEGONA ESTRELA, SL";"B42803916";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033760";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033760";23/05/2011
"46033772";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL PORTA SUD";"EI 1ER CICLE MUNICIPAL PORTA SUD";"PÚB.";"CARRER";"PROFESORA ANA ROJO";"6";"46910";"ALFAFAR";"VALENCIA/VALÈNCIA";"963758227";;1;-0.383588;39.417016;"AJUNTAMENT D'ALFAFAR";"P4602200J";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033772";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033772";27/05/2011
"46033784";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLO MUNICIPAL";"EI 1ER CICLO MUNICIPAL";"PÚB.";"TRAVESSIA";"DEL CAMÍ VELL DE CHELVA, AVDA. DE LLÍRIA";"S/N";"46174";"DOMEÑO";"VALENCIA/VALÈNCIA";"607525414";"962728028";1;-0.669725;39.658405;"AYUNTAMIENTO DE DOMEÑO";"P4611600J";"LOS SERRANOS";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033784";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033784";01/09/2014
"46033802";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRO PRIV. ED. INF. 1ER CICLO TERRAMELAR";"CENTRO PRIV. ED. INF. 1ER CICLO TERRAMELAR";"PRIV.";"CARRER";"ALCATÍ";"3";"46989";"TERRAMELAR";"VALENCIA/VALÈNCIA";"961384713";"961384713";1;-0.427912;39.509857;"CENTRO DE EDUCACIÓN INFANTIL PARQUE TERRAMELAR, SL";"B98914963";"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033802";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033802";10/05/2012
"46033838";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE LA CASITA DE JULIETA";"CENTRE PRIV. ED. INF. 1ER CICLE LA CASITA DE JULIETA";"PRIV.";"CARRER";"PROGRESO";"14";"46100";"BURJASSOT";"VALENCIA/VALÈNCIA";"651947076";;1;-0.414444;39.508693;"LA CASITA DE JULIETA, SL";"B98332729";"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033838";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033838";30/05/2011
"46033841";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE L'ESCOLETA DEL CARME";"CENTRE PRIV. ED. INF. 1ER CICLE L'ESCOLETA DEL CARME";"PRIV.";"CARRER";"PALMA";"5";"46003";"VALÈNCIA";"VALENCIA/VALÈNCIA";"651115285";;1;-0.379055;39.478655;"ESCOLETA DEL CARME VALÈNCIA, SLU";"B26990333";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033841";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033841";03/11/2011
"46033851";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLO MUNICIPAL LA COMBA";"EI 1ER CICLO MUNICIPAL LA COMBA";"PÚB.";"AVINGUDA";"RONDA BLASCO IBÁÑEZ";"S/N";"46821";"CHELLA";"VALENCIA/VALÈNCIA";"962220001";;1;-0.661698;39.042978;"AJUNTAMENT DE CHELLA";"P4610900E";"LA CANAL DE NAVARRÉS";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033851";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033851";31/05/2012
"46033875";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE ASTÉRIX";"CENTRE PRIV. ED. INF. 1ER CICLE ASTÉRIX";"PRIV.";"CARRER";"OBISPO MUÑOZ";"32";"46100";"BURJASSOT";"VALENCIA/VALÈNCIA";"963643525";;1;-0.40838;39.506648;"PERSONA FÍSICA";;"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033875";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033875";03/11/2011
"46033929";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE ARCO IRIS";"CENTRE PRIV. ED. INF. 1ER CICLE ARCO IRIS";"PRIV.";"AVINGUDA";"CORTES VALENCIANAS";"70";"46980";"PATERNA";"VALENCIA/VALÈNCIA";"961371566";;1;-0.433947;39.499014;"PERSONA FÍSICA";;"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033929";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033929";26/03/2012
"46033966";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE IMPULSO INICIAL";"CENTRE PRIV. ED. INF. 1ER CICLE IMPULSO INICIAL";"PRIV.";"CARRER";"M. CUENCA TRAMOYERES";"7";"46020";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963693406";;1;-0.36109;39.483508;"SUPERLITTLE,SL";"B98689706";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033966";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033966";27/02/2012
"46033978";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE MAFALDA";"CENTRE PRIV. ED. INF. 1ER CICLE MAFALDA";"PRIV.";"CARRER";"MAYOR";"47";"46980";"PATERNA";"VALENCIA/VALÈNCIA";"961384726";;1;-0.443243;39.503349;"PERSONA FÍSICA";;"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033978";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033978";04/04/2013
"46033991";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE GARABATOS";"CENTRE PRIV. ED. INF. 1ER CICLE GARABATOS";"PRIV.";"CARRER";"CERVANTES";"14";"46980";"PATERNA";"VALENCIA/VALÈNCIA";"961382917";;1;-0.441251;39.502882;"CENTRE INFANTIL GARABATOS, SL";"B97369490";"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46033991";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46033991";29/05/2012
"46034028";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE BAMBY-ABADE 2";"CENTRE PRIV. ED. INF. 1ER CICLE BAMBY-ABADE 2";"PRIV.";"CARRER";"FINLANDIA";"4-6";"46010";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963698051";"963698051";1;-0.359974;39.472601;"PERSONA FÍSICA";;"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034028";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034028";13/02/2012
"46034031";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE HEIDI";"CENTRE PRIV. ED. INF. 1ER CICLE HEIDI";"PRIV.";"CARRER";"SENYERA";"13";"46970";"ALAQUÀS";"VALENCIA/VALÈNCIA";"961517100";;1;-0.465302;39.455008;"ESCOLA INFANTIL HEIDI, SL";"B98387962";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034031";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034031";13/02/2012
"46034041";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRO PRIV. ED. INF. 1ER CICLO DUENDECILLOS";"CENTRO PRIV. ED. INF. 1ER CICLO DUENDECILLOS";"PRIV.";"CARRER";"SAN JAIME";"46";"46390";"SAN ANTONIO";"VALENCIA/VALÈNCIA";"655010685";;1;-1.153609;39.520943;"PERSONA FÍSICA";;"LA PLANA DE UTIEL-REQUENA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034041";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034041";30/12/2014
"46034065";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE LLAVORETES";"CENTRE PRIV. ED. INF. 1ER CICLE LLAVORETES";"PRIV.";"CARRER";"CARAVACA";"14";"46021";"VALÈNCIA";"VALENCIA/VALÈNCIA";"960150746";;1;-0.354804;39.473026;"LLAVORETES, SL";"B98384464";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034065";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034065";22/05/2012
"46034077";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL";"CENTRE PRIV. ED. INFANTIL SUPERFRIENDS";"CENTRE PRIV. ED. INFANTIL SUPERFRIENDS";"PRIV.";"CARRER";"CARDENAL BENLLOCH";"56";"46021";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963305132";;1;-0.354863;39.469985;"SUPERFRIENDS INTERNATIONAL SCHOOL, SL";"B98411739";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034077";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034077";22/05/2012
"46034089";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE BLANCANIEVES";"CENTRE PRIV. ED. INF. 1ER CICLE BLANCANIEVES";"PRIV.";"CARRER";"MARCOS PORTA";"7";"46920";"MISLATA";"VALENCIA/VALÈNCIA";"963835915";;1;-0.416571;39.475312;"CEI DE PRIMER CICLO BLANCANIEVES, SL";"B98365406";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034089";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034089";15/04/2013
"46034090";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE TINCHO, PINCHO Y CARPINCHO";"CENTRE PRIV. ED. INF. 1ER CICLE TINCHO, PINCHO Y CARPINCHO";"PRIV.";"PLAÇA";"DEL MERCADO";"4";"46680";"ALGEMESÍ";"VALENCIA/VALÈNCIA";"678235668";;1;-0.437317;39.190859;"L'ESCOLETA DE TINCHO, PINCHO Y CARPINCHO, SL";"B98271331";"LA RIBERA ALTA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034090";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034090";22/05/2012
"46034107";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE LLEPOLIES";"CENTRE PRIV. ED. INF. 1ER CICLE LLEPOLIES";"PRIV.";"CARRER";"MALLORCA";"8";"46970";"ALAQUÀS";"VALENCIA/VALÈNCIA";"961293609";;1;-0.459921;39.454807;"LLEPOLIES AMB FUTUR, SL";"B97988141";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034107";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034107";31/05/2012
"46034119";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE BURBUJITAS";"CENTRE PRIV. ED. INF. 1ER CICLE BURBUJITAS";"PRIV.";"CARRER";"CAMAMILLA (LOCAL 5)";"9";"46980";"PATERNA";"VALENCIA/VALÈNCIA";"665797132";;1;-0.429108;39.511275;"PERSONA FÍSICA";;"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034119";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034119";07/08/2013
"46034120";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE NINETS";"CENTRE PRIV. ED. INF. 1ER CICLE NINETS";"PRIV.";"AVINGUDA";"BARCELONA 92";"69";"46900";"TORRENT";"VALENCIA/VALÈNCIA";"961563814";;1;-0.467278;39.424886;"NINETS CENTRE EDUCACIÓ INFANTIL, COOPERATIVA VALENCIANA";"F98514979";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034120";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034120";28/02/2014
"46034132";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL REMEDIOS MONTANER";"EI 1ER CICLE MUNICIPAL REMEDIOS MONTANER";"PÚB.";"CARRER";"FRANCISCO BAIXAULI";"2";"46910";"ALFAFAR";"VALENCIA/VALÈNCIA";"963755125";"963755125";1;-0.391696;39.421367;"AJUNTAMENT D'ALFAFAR";"P4602200J";"L'HORTA SUD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034132";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034132";18/09/2014
"46034144";"CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS";"CENTRE AUTORITZAT D'ENSENYAMENTS ESPORTIUS";"CENTRE ENSENYAMENTS ESPORTIUS CENETED";"CENTRE ENSENYAMENTS ESPORTIUS CENETED";"PRIV.";"CARRER";"MÚSICO JARQUE CUALLADÓ";"9";"46009";"VALÈNCIA";"VALENCIA/VALÈNCIA";"651634502";;1;-0.384341;39.488987;"2002 AGONZA, SL";"B50913961";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034144";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034144";18/12/2012
"46034168";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP DE TUÉJAR";"CEIP DE TUÉJAR";"PÚB.";"CARRER";"INGENIERO RAFAEL CAL CASALS";"14";"46177";"TUÉJAR";"VALENCIA/VALÈNCIA";"962103005";;1;-1.043158;39.767777;"GENERALITAT VALENCIANA";"Q4601073B";"LOS SERRANOS";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034168";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034168";22/02/2012
"46034171";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE BAMBINI 2";"CENTRE PRIV. ED. INF. 1ER CICLE BAMBINI 2";"PRIV.";"CARRER";"PINTOR SALVADOR ABRIL";"56";"46005";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963504471";;1;-0.368336;39.460276;"PARVULARIO BAMBINI SL";"B46654786";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034171";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034171";31/05/2012
"46034181";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE L'ESCOLETA";"CENTRE PRIV. ED. INF. 1ER CICLE L'ESCOLETA";"PRIV.";"CARRER";"549";"35";"46182";"CAÑADA (LA)";"VALENCIA/VALÈNCIA";"961321831";;1;-0.484546;39.528439;"PERSONA FÍSICA";;"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034181";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034181";31/05/2012
"46034193";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE ETAPAS";"CENTRE PRIV. ED. INF. 1ER CICLE ETAPAS";"PRIV.";"CARRER";"DAMA DE ELCHE";"22";"46023";"VALÈNCIA";"VALENCIA/VALÈNCIA";"963361470";;1;-0.343675;39.461205;"SERVICIOS INFANTILES CRIVAL,SL";"B98395551";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034193";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034193";30/11/2012
"46034201";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE MINI COLE GILET";"CENTRE PRIV. ED. INF. 1ER CICLE MINI COLE GILET";"PRIV.";"AVINGUDA";"MARÍA DE LUNA";"39";"46149";"GILET";"VALENCIA/VALÈNCIA";"619736782";;1;-0.330381;39.67775;"ESCOLETES MINI COLE, SL";"B98324486";"EL CAMP DE MORVEDRE";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034201";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034201";13/08/2012
"46034211";"CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ SECUNDÀRIA";"CENTRE PRIVAT COMPLEJO PREUNIVERSITARIO MAS CAMARENA";"CENTRE PRIVAT COMPLEJO PREUNIVERSITARIO MAS CAMARENA";"PRIV.";"CARRER";"BENJAMÍN FRANKLIN (PARQUE TECNOLÓGICO)";"18";"46980";"PATERNA";"VALENCIA/VALÈNCIA";"961686074";;1;-0.462308;39.548609;"COLEGIO MAS CAMARENA, SL";"B96641865";"L'HORTA NORD";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034211";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034211";04/07/2012
"46034235";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL CRIST DE L'EMPAR";"EI 1ER CICLE MUNICIPAL CRIST DE L'EMPAR";"PÚB.";"CARRER";"ÓSCAR DURICH";"34";"46840";"POBLA DEL DUC (LA)";"VALENCIA/VALÈNCIA";"962250000";;1;-0.418815;38.903637;"AJUNTAMENT DE LA POBLA DEL DUC";"P4620200H";"LA VALL D'ALBAIDA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034235";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034235";31/05/2012
"46034259";"CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA";"CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA";"CENTRE PRIVAT FP CLAUDIO GALENO";"CENTRE PRIVAT FP CLAUDIO GALENO";"PRIV.";"CARRER";"RICARDO MICÓ";"5";"46009";"VALÈNCIA";"VALENCIA/VALÈNCIA";"962432073";;1;-0.388094;39.48237;"CLINIC INT JCI, SLU";"B54548565";"VALENCIA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46034259";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46034259";02/10/2012
